# Fitted Temperatures:
# Downstream (K): 2388.7	1.3
# Upstream (K): 2374.9	1.4
# 
# Datacolumns:
# wavelength(nm)	DS_data	DS_fit
7.003354267668780722e+02 1.657176343839423225e+03 1.655083309162984506e+03
7.005978364823523634e+02 1.651617906803526012e+03 1.657317223553180611e+03
7.008602437107364267e+02 1.672609643331132702e+03 1.659551295288842311e+03
7.011226484507702708e+02 1.672047900208284545e+03 1.661785520584507140e+03
7.013850507011941318e+02 1.675649664867009733e+03 1.664019895657840152e+03
7.016474504607480185e+02 1.642165063925007416e+03 1.666254416729657351e+03
7.019098477281718260e+02 1.666433702021754698e+03 1.668489080023926817e+03
7.021722425022057905e+02 1.657487417022095315e+03 1.670723881767795774e+03
7.024346347815902618e+02 1.652565739824966613e+03 1.672958818191589671e+03
7.026970245650652487e+02 1.674680048345066325e+03 1.675193885528823785e+03
7.029594118513712147e+02 1.663242874049401507e+03 1.677429080016224589e+03
7.032217966392482822e+02 1.690579429678515908e+03 1.679664397893735668e+03
7.034841789274369148e+02 1.704576005603558997e+03 1.681899835404527948e+03
7.037465587146774624e+02 1.680103407003187158e+03 1.684135388795015615e+03
7.040089359997106158e+02 1.698372662528053297e+03 1.686371054314863159e+03
7.042713107812762701e+02 1.679505765371711959e+03 1.688606828216995837e+03
7.045336830581155709e+02 1.668309385913026517e+03 1.690842706757624683e+03
7.047960528289687545e+02 1.688894114613494139e+03 1.693078686196234230e+03
7.050584200925766254e+02 1.710774104817319312e+03 1.695314762795621618e+03
7.053207848476795334e+02 1.694591043072085540e+03 1.697550932821878860e+03
7.055831470930183968e+02 1.696904292184900441e+03 1.699787192544426262e+03
7.058455068273335655e+02 1.710882243919588973e+03 1.702023538236013337e+03
7.061078640493666398e+02 1.702346057553318587e+03 1.704259966172746090e+03
7.063702187578575149e+02 1.714976724487124329e+03 1.706496472634058364e+03
7.066325709515475637e+02 1.698029566000386467e+03 1.708733053902777328e+03
7.068949206291774772e+02 1.720485023071839123e+03 1.710969706265083914e+03
7.071572677894882872e+02 1.727007526353936555e+03 1.713206426010562836e+03
7.074196124312210259e+02 1.704738798509799835e+03 1.715443209432187814e+03
7.076819545531166114e+02 1.730487721257914700e+03 1.717680052826343399e+03
7.079442941539160756e+02 1.724278394826580097e+03 1.719916952492837936e+03
7.082066312323605644e+02 1.716644842488020004e+03 1.722153904734902426e+03
7.084689657871914505e+02 1.746581485428628866e+03 1.724390905859222130e+03
7.087312978171497662e+02 1.725917801578475974e+03 1.726627952175924065e+03
7.089936273209763158e+02 1.757369254162100788e+03 1.728865039998595421e+03
7.092559542974130409e+02 1.740535611489779285e+03 1.731102165644309480e+03
7.095182787452009734e+02 1.731271947266680399e+03 1.733339325433613112e+03
7.097806006630813727e+02 1.748380766160442363e+03 1.735576515690549968e+03
7.100429200497959528e+02 1.729744868757005406e+03 1.737813732742675256e+03
7.103052369040857457e+02 1.756634750355457300e+03 1.740050972921048015e+03
7.105675512246924654e+02 1.752819126036427178e+03 1.742288232560259985e+03
7.108298630103577125e+02 1.764157827158992404e+03 1.744525507998441981e+03
7.110921722598229735e+02 1.767993786571562168e+03 1.746762795577262978e+03
7.113544789718297352e+02 1.776616380804997107e+03 1.749000091641953077e+03
7.116167831451198253e+02 1.765612401376597745e+03 1.751237392541307372e+03
7.118790847784347307e+02 1.765272523119130938e+03 1.753474694627697318e+03
7.121413838705167336e+02 1.763237522534977643e+03 1.755711994257089145e+03
7.124036804201069799e+02 1.754185525497089657e+03 1.757949287789030222e+03
7.126659744259472973e+02 1.772553267506454404e+03 1.760186571586688842e+03
7.129282658867800819e+02 1.775389970584555158e+03 1.762423842016845128e+03
7.131905548013469343e+02 1.776096540698349145e+03 1.764661095449904678e+03
7.134528411683899094e+02 1.793174771940797200e+03 1.766898328259907657e+03
7.137151249866508351e+02 1.773656217010583305e+03 1.769135536824545397e+03
7.139774062548718803e+02 1.790377796852583515e+03 1.771372717525163353e+03
7.142396849717953273e+02 1.789682582685030638e+03 1.773609866746775879e+03
7.145019611361626630e+02 1.768544608118500264e+03 1.775846980878060776e+03
7.147642347467167383e+02 1.796634879482420047e+03 1.778084056311392942e+03
7.150265058021992672e+02 1.780381784389200675e+03 1.780321089442838002e+03
7.152887743013528734e+02 1.810242710922732613e+03 1.782558076672165953e+03
7.155510402429196120e+02 1.794869081588616609e+03 1.784795014402861170e+03
7.158133036256419928e+02 1.801067282371722513e+03 1.787031899042123996e+03
7.160755644482622984e+02 1.796020087271042257e+03 1.789268727000897115e+03
7.163378227095230386e+02 1.816695994807726493e+03 1.791505494693859418e+03
7.166000784081664960e+02 1.803552832534966228e+03 1.793742198539439869e+03
7.168623315429351806e+02 1.790542388815022605e+03 1.795978834959827964e+03
7.171245821125719431e+02 1.819628145494695673e+03 1.798215400380984420e+03
7.173868301158192935e+02 1.814260573966100310e+03 1.800451891232647995e+03
7.176490755514196280e+02 1.824872538233767500e+03 1.802688303948344810e+03
7.179113184181157976e+02 1.831443873633548719e+03 1.804924634965394489e+03
7.181735587146506532e+02 1.827439182589081383e+03 1.807160880724926301e+03
7.184357964397665910e+02 1.821195822967562208e+03 1.809397037671877797e+03
7.186980315922066893e+02 1.847949230220181789e+03 1.811633102255020731e+03
7.189602641707140265e+02 1.842853394077668099e+03 1.813869070926949917e+03
7.192224941740311124e+02 1.831738330305991894e+03 1.816104940144105740e+03
7.194847216009009117e+02 1.844097245663487456e+03 1.818340706366773929e+03
7.197469464500665026e+02 1.826340321336819443e+03 1.820576366059100565e+03
7.200091687202713047e+02 1.851055151155739850e+03 1.822811915689104126e+03
7.202713884102578277e+02 1.830462499651760254e+03 1.825047351728673675e+03
7.205336055187691500e+02 1.819200202726893167e+03 1.827282670653577270e+03
7.207958200445488046e+02 1.841253951320290525e+03 1.829517868943494250e+03
7.210580319863398699e+02 1.856715248890455086e+03 1.831752943081984540e+03
7.213202413428856516e+02 1.848280632229819958e+03 1.833987889556533901e+03
7.215824481129294554e+02 1.849295635486029141e+03 1.836222704858539146e+03
7.218446522952143596e+02 1.861671426000983502e+03 1.838457385483320195e+03
7.221068538884840109e+02 1.862313972578404901e+03 1.840691927930142128e+03
7.223690528914817151e+02 1.851134689929423757e+03 1.842926328702203818e+03
7.226312493029510051e+02 1.855779808336633550e+03 1.845160584306662713e+03
7.228934431216353005e+02 1.857513422940596229e+03 1.847394691254634154e+03
7.231556343462782479e+02 1.856769182107571851e+03 1.849628646061197514e+03
7.234178229756234941e+02 1.883942286024587020e+03 1.851862445245415984e+03
7.236800090084143449e+02 1.870959439760323903e+03 1.854096085330324058e+03
7.239421924433947879e+02 1.861833725113346418e+03 1.856329562842965743e+03
7.242043732793085837e+02 1.867126196950066969e+03 1.858562874314375222e+03
7.244665515148993791e+02 1.878947006054805343e+03 1.860796016279591640e+03
7.247287271489108207e+02 1.879110504602844912e+03 1.863028985277674110e+03
7.249909001800871238e+02 1.882917582162474673e+03 1.865261777851711940e+03
7.252530706071721625e+02 1.887396447952220115e+03 1.867494390548812362e+03
7.255152384289096972e+02 1.882350001246882812e+03 1.869726819920134176e+03
7.257774036440436021e+02 1.873208377828306539e+03 1.871959062520873658e+03
7.260395662513184334e+02 1.884049284908009895e+03 1.874191114910291390e+03
7.263017262494777242e+02 1.892143148635557736e+03 1.876422973651702932e+03
7.265638836372659171e+02 1.880109028333714150e+03 1.878654635312500204e+03
7.268260384134267724e+02 1.903205041581028809e+03 1.880886096464141474e+03
7.270881905767049602e+02 1.891647778211338391e+03 1.883117353682181601e+03
7.273503401258446956e+02 1.894147979730180396e+03 1.885348403546265445e+03
7.276124870595901939e+02 1.902352420197320043e+03 1.887579242640132634e+03
7.278746313766856701e+02 1.906264271119656541e+03 1.889809867551633715e+03
7.281367730758756807e+02 1.904030996270799278e+03 1.892040274872729924e+03
7.283989121559044406e+02 1.910873277406009265e+03 1.894270461199513875e+03
7.286610486155169610e+02 1.909204705795395512e+03 1.896500423132199558e+03
7.289231824534570023e+02 1.900656693375862233e+03 1.898730157275134388e+03
7.291853136684696892e+02 1.911276898332405381e+03 1.900959660236813761e+03
7.294474422592994642e+02 1.910655039333219065e+03 1.903188928629887414e+03
7.297095682246911110e+02 1.930534100617995364e+03 1.905417959071154883e+03
7.299716915633891858e+02 1.929275516432637460e+03 1.907646748181585735e+03
7.302338122741382449e+02 1.926704899431986405e+03 1.909875292586312753e+03
7.304959303556835266e+02 1.917066258948238328e+03 1.912103588914665579e+03
7.307580458067695872e+02 1.938929331518363824e+03 1.914331633800136842e+03
7.310201586261413240e+02 1.927488389285009362e+03 1.916559423880422855e+03
7.312822688125436343e+02 1.913198860536705297e+03 1.918786955797424980e+03
7.315443763647215292e+02 1.926955486892897397e+03 1.921014226197233256e+03
7.318064812814203606e+02 1.957962088542282117e+03 1.923241231730170739e+03
7.320685835613845711e+02 1.949420085771942468e+03 1.925467969050760757e+03
7.323306832033597402e+02 1.941176831025929687e+03 1.927694434817770343e+03
7.325927802060905378e+02 1.956883268528047893e+03 1.929920625694180444e+03
7.328548745683227708e+02 1.946464258777976738e+03 1.932146538347224578e+03
7.331169662888012226e+02 1.969960216117301798e+03 1.934372169448379736e+03
7.333790553662715865e+02 1.933806020325117061e+03 1.936597515673377302e+03
7.336411417994785324e+02 1.950176569353924151e+03 1.938822573702190766e+03
7.339032255871680945e+02 1.949518234364404407e+03 1.941047340219083935e+03
7.341653067280852838e+02 1.957575628944289065e+03 1.943271811912568864e+03
7.344273852209760207e+02 1.964995154626688645e+03 1.945495985475454972e+03
7.346894610645850889e+02 1.974533527459862171e+03 1.947719857604816525e+03
7.349515342576586363e+02 1.974033001739324618e+03 1.949943425002031972e+03
7.352136047989422423e+02 1.974565204738429202e+03 1.952166684372776444e+03
7.354756726871812589e+02 1.956470323252719027e+03 1.954389632427013566e+03
7.357377379211214929e+02 1.955072992785405177e+03 1.956612265879034339e+03
7.359998004995087513e+02 1.962619177848777554e+03 1.958834581447423943e+03
7.362618604210887270e+02 1.971398150941365202e+03 1.961056575855108349e+03
7.365239176846072269e+02 1.974788425930695666e+03 1.963278245829324760e+03
7.367859722888103988e+02 1.988729612475576005e+03 1.965499588101655490e+03
7.370480242324435949e+02 1.967212678064913234e+03 1.967720599408013868e+03
7.373100735142535314e+02 1.983750285231833004e+03 1.969941276488657422e+03
7.375721201329854466e+02 1.973606512899473046e+03 1.972161616088193341e+03
7.378341640873857159e+02 1.983938474305494992e+03 1.974381614955588930e+03
7.380962053762006008e+02 1.995410291376185796e+03 1.976601269844180024e+03
7.383582439981763628e+02 1.985509323856286755e+03 1.978820577511652573e+03
7.386202799520585813e+02 1.996978913133713149e+03 1.981039534720076517e+03
7.388823132365942001e+02 1.998322710503562575e+03 1.983258138235906699e+03
7.391443438505289123e+02 2.011296875610130655e+03 1.985476384829963990e+03
7.394063717926093204e+02 1.983601934579297449e+03 1.987694271277475764e+03
7.396683970615817998e+02 1.997447446489140020e+03 1.989911794358062025e+03
7.399304196561927256e+02 2.011886584568556145e+03 1.992128950855734274e+03
7.401924395751885868e+02 2.002257613551428904e+03 1.994345737558928704e+03
7.404544568173158723e+02 2.010265462190622429e+03 1.996562151260472547e+03
7.407164713813210710e+02 2.023066760403747821e+03 1.998778188757619091e+03
7.409784832659508993e+02 2.007792276460697622e+03 2.000993846852054503e+03
7.412404924699519597e+02 2.010111214698210460e+03 2.003209122349881909e+03
7.415024989920709686e+02 2.032216920738942463e+03 2.005424012061629355e+03
7.417645028310544149e+02 1.988908438323422615e+03 2.007638512802283458e+03
7.420265039856495832e+02 2.031499999039902377e+03 2.009852621391260755e+03
7.422885024546028490e+02 2.046327856069642621e+03 2.012066334652428623e+03
7.425504982366613831e+02 2.029773781252986510e+03 2.014279649414109599e+03
7.428124913305719019e+02 2.025194951870799741e+03 2.016492562509085928e+03
7.430744817350815765e+02 2.025063751668738178e+03 2.018705070774597971e+03
7.433364694489370095e+02 2.027949535804943253e+03 2.020917171052362164e+03
7.435984544708859403e+02 2.015813717432501562e+03 2.023128860188569206e+03
7.438604367996748579e+02 2.031339804813914498e+03 2.025340135033880415e+03
7.441224164340511606e+02 2.029741227508262909e+03 2.027550992443444329e+03
7.443843933727619060e+02 2.041245247377102260e+03 2.029761429276901708e+03
7.446463676145548334e+02 2.023965408734215998e+03 2.031971442398385079e+03
7.449083391581766591e+02 2.052763246953133148e+03 2.034181028676515325e+03
7.451703080023748953e+02 2.058659627553807695e+03 2.036390184984429879e+03
7.454322741458970540e+02 2.047931569264110067e+03 2.038598908199765447e+03
7.456942375874903064e+02 2.029325498986703224e+03 2.040807195204674827e+03
7.459561983259026192e+02 2.053641056098957051e+03 2.043015042885818502e+03
7.462181563598809362e+02 2.048442681971069760e+03 2.045222448134389879e+03
7.464801116881731105e+02 2.057810880684741278e+03 2.047429407846096638e+03
7.467420643095266541e+02 2.063742886370186170e+03 2.049635918921189841e+03
7.470040142226895341e+02 2.067698612055868580e+03 2.051841978264446880e+03
7.472659614264090351e+02 2.064328675098381154e+03 2.054047582785173290e+03
7.475279059194331239e+02 2.074584045769342083e+03 2.056252729397243456e+03
7.477898477005096538e+02 2.073367639694284662e+03 2.058457415019052860e+03
7.480517867683863642e+02 2.075309773969352136e+03 2.060661636573572196e+03
7.483137231218112220e+02 2.068066065490599613e+03 2.062865390988314175e+03
7.485756567595321940e+02 2.086828670717545265e+03 2.065068675195353990e+03
7.488375876802970197e+02 2.070634446667329030e+03 2.067271486131331130e+03
7.490995158828541207e+02 2.072057999371306323e+03 2.069473820737459846e+03
7.493614413659514639e+02 2.090091190571140032e+03 2.071675675959524142e+03
7.496233641283370162e+02 2.067558401203363701e+03 2.073877048747876870e+03
7.498852841687588580e+02 2.092968984046538480e+03 2.076077936057461557e+03
7.501472014859656383e+02 2.073139235604715850e+03 2.078278334847811038e+03
7.504091160787052104e+02 2.067758942722339725e+03 2.080478242083035184e+03
7.506710279457261095e+02 2.101880883872130653e+03 2.082677654731844996e+03
7.509329370857768708e+02 2.074400880244031214e+03 2.084876569767549427e+03
7.511948434976055751e+02 2.081373721697612837e+03 2.087074984168042647e+03
7.514567471799606437e+02 2.100459939846241014e+03 2.089272894915847701e+03
7.517186481315909532e+02 2.089970124338653477e+03 2.091470298998077851e+03
7.519805463512446977e+02 2.095771752939085218e+03 2.093667193406467049e+03
7.522424418376707536e+02 2.108901579023059639e+03 2.095863575137362659e+03
7.525043345896174287e+02 2.111486529112880362e+03 2.098059441191731821e+03
7.527662246058337132e+02 2.111562369377454161e+03 2.100254788575170096e+03
7.530281118850682560e+02 2.104002078925947899e+03 2.102449614297886455e+03
7.532899964260698198e+02 2.108499262705182900e+03 2.104643915374735570e+03
7.535518782275872809e+02 2.110165259582187446e+03 2.106837688825196437e+03
7.538137572883695157e+02 2.117083307627118302e+03 2.109030931673393297e+03
7.540756336071652868e+02 2.110263805950294682e+03 2.111223640948082448e+03
7.543375071827236980e+02 2.126427388519459782e+03 2.113415813682675434e+03
7.545993780137940803e+02 2.139303260471245267e+03 2.115607446915220407e+03
7.548612460991251965e+02 2.112158911662999344e+03 2.117798537688426677e+03
7.551231114374659228e+02 2.109493903575899822e+03 2.119989083049652436e+03
7.553849740275659315e+02 2.119016609751760370e+03 2.122179080050914763e+03
7.556468338681742125e+02 2.118268610705913943e+03 2.124368525748895081e+03
7.559086909580398697e+02 2.130491018581516073e+03 2.126557417204938247e+03
7.561705452959124614e+02 2.142019721460340861e+03 2.128745751485053461e+03
7.564323968805413188e+02 2.123816562476482432e+03 2.130933525659926545e+03
7.566942457106753182e+02 2.127021664725977189e+03 2.133120736804907665e+03
7.569560917850649275e+02 2.139273286139009997e+03 2.135307382000041343e+03
7.572179351024589096e+02 2.145345669323899529e+03 2.137493458330036447e+03
7.574797756616065953e+02 2.122545888671078956e+03 2.139678962884287557e+03
7.577416134612584528e+02 2.135340492131967039e+03 2.141863892756885889e+03
7.580034485001633584e+02 2.153091895556915006e+03 2.144048245046602460e+03
7.582652807770714389e+02 2.136577805837960568e+03 2.146232016856901282e+03
7.585271102907321392e+02 2.135055358230389174e+03 2.148415205295945270e+03
7.587889370398955862e+02 2.156753661198205464e+03 2.150597807476595790e+03
7.590507610233112246e+02 2.134043838075834174e+03 2.152779820516410837e+03
7.593125822397291813e+02 2.155833220927622278e+03 2.154961241537655951e+03
7.595744006878992423e+02 2.158476931552693713e+03 2.157142067667299216e+03
7.598362163665715343e+02 2.151224603786359694e+03 2.159322296037022625e+03
7.600980292744961844e+02 2.175587578931922053e+03 2.161501923783222082e+03
7.603598394104229783e+02 2.179662037219767171e+03 2.163680948046995582e+03
7.606216467731021567e+02 2.159186610705005933e+03 2.165859365974175034e+03
7.608834513612837327e+02 2.170726749361982002e+03 2.168037174715296715e+03
7.611452531737184017e+02 2.162555078022462567e+03 2.170214371425636728e+03
7.614070522091558360e+02 2.184875727523023215e+03 2.172390953265179178e+03
7.616688484663466170e+02 2.191907496306834219e+03 2.174566917398645273e+03
7.619306419440414402e+02 2.194552589117918160e+03 2.176742260995488778e+03
7.621924326409902051e+02 2.184146342657123114e+03 2.178916981229882822e+03
7.624542205559433796e+02 2.188570538871796089e+03 2.181091075280753557e+03
7.627160056876520002e+02 2.205918244410642728e+03 2.183264540331751505e+03
7.629777880348659664e+02 2.195042373456049518e+03 2.185437373571269745e+03
7.632395675963363146e+02 2.197109301315661014e+03 2.187609572192444830e+03
7.635013443708137402e+02 2.197440430281176759e+03 2.189781133393160871e+03
7.637631183570484836e+02 2.190498490772583864e+03 2.191952054376040451e+03
7.640248895537915814e+02 2.221216899317030766e+03 2.194122332348458713e+03
7.642866579597940699e+02 2.186738386065738268e+03 2.196291964522550643e+03
7.645484235738065308e+02 2.212476265871648138e+03 2.198460948115191059e+03
7.648101863945798868e+02 2.226779555966134467e+03 2.200629280348016891e+03
7.650719464208649470e+02 2.223802109381675564e+03 2.202796958447418092e+03
7.653337036514128613e+02 2.224458990174107385e+03 2.204963979644552637e+03
7.655954580849746662e+02 2.222226625832538048e+03 2.207130341175332887e+03
7.658572097203015119e+02 2.224212255131113579e+03 2.209296040280438319e+03
7.661189585561444346e+02 2.235125118394144920e+03 2.211461074205311434e+03
7.663807045912546982e+02 2.214539520381379134e+03 2.213625440200165031e+03
7.666424478243833391e+02 2.225768965129815115e+03 2.215789135519977208e+03
7.669041882542819621e+02 2.227761052622177431e+03 2.217952157424501365e+03
7.671659258797014900e+02 2.230062355376225696e+03 2.220114503178264840e+03
7.674276606993937548e+02 2.235093684155168830e+03 2.222276170050568453e+03
7.676893927121100205e+02 2.237701054065966218e+03 2.224437155315488781e+03
7.679511219166015508e+02 2.223028095779821797e+03 2.226597456251881795e+03
7.682128483116198367e+02 2.224622633096523714e+03 2.228757070143381497e+03
7.684745718959170517e+02 2.245166830637525891e+03 2.230915994278414473e+03
7.687362926682441184e+02 2.253664519986674804e+03 2.233074225950174878e+03
7.689980106273534375e+02 2.255472512868246213e+03 2.235231762456659908e+03
7.692597257719959316e+02 2.265378089919574450e+03 2.237388601100634332e+03
7.695214381009240014e+02 2.281155817738423139e+03 2.239544739189668690e+03
7.697831476128891381e+02 2.283999583762973089e+03 2.241700174036117915e+03
7.700448543066432876e+02 2.255927499303409604e+03 2.243854902957123159e+03
7.703065581809386231e+02 2.272290155050926842e+03 2.246008923274631343e+03
7.705682592345266357e+02 2.274069632852853829e+03 2.248162232315367419e+03
7.708299574661594988e+02 2.274518549083353719e+03 2.250314827410865291e+03
7.710916528745896130e+02 2.264849490577784763e+03 2.252466705897454176e+03
7.713533454585685831e+02 2.267792279879946818e+03 2.254617865116256326e+03
7.716150352168492645e+02 2.276047531860955132e+03 2.256768302413211131e+03
7.718767221481831484e+02 2.281188782383307171e+03 2.258918015139033287e+03
7.721384062513227491e+02 2.282670157318108522e+03 2.261067000649258716e+03
7.724000875250205809e+02 2.281392457510572058e+03 2.263215256304226386e+03
7.726617659680289307e+02 2.274378748923767034e+03 2.265362779469078305e+03
7.729234415790999719e+02 2.287851120958287538e+03 2.267509567513760430e+03
7.731851143569866736e+02 2.282670927411770208e+03 2.269655617813032222e+03
7.734467843004407541e+02 2.309555879392582483e+03 2.271800927746452089e+03
7.737084514082156375e+02 2.322968819086958320e+03 2.273945494698406947e+03
7.739701156790634968e+02 2.255367681066085879e+03 2.276089316058072654e+03
7.742317771117368466e+02 2.299949560623867001e+03 2.278232389219452216e+03
7.744934357049887694e+02 2.283386524371521773e+03 2.280374711581365318e+03
7.747550914575716661e+02 2.311697240505046466e+03 2.282516280547424230e+03
7.750167443682387329e+02 2.295613654511595996e+03 2.284657093526087465e+03
7.752783944357423707e+02 2.296484137916941108e+03 2.286797147930604751e+03
7.755400416588360031e+02 2.291989374283864436e+03 2.288936441179053872e+03
7.758016860362722582e+02 2.284112928190503226e+03 2.291074970694331114e+03
7.760633275668042188e+02 2.309457122247517873e+03 2.293212733904150809e+03
7.763249662491848540e+02 2.298717940950517459e+03 2.295349728241040339e+03
7.765866020821673601e+02 2.305010884594658364e+03 2.297485951142356953e+03
7.768482350645050474e+02 2.292067434115276683e+03 2.299621400050283683e+03
7.771098651949509986e+02 2.292387157491596099e+03 2.301756072411810237e+03
7.773714924722581827e+02 2.319432010570792499e+03 2.303889965678758472e+03
7.776331168951805921e+02 2.310643305897974187e+03 2.306023077307781477e+03
7.778947384624707411e+02 2.318177407733672680e+03 2.308155404760334932e+03
7.781563571728828492e+02 2.317798045519939024e+03 2.310286945502728031e+03
7.784179730251696583e+02 2.290133463308711725e+03 2.312417697006070739e+03
7.786795860180852742e+02 2.309999010035463471e+03 2.314547656746314715e+03
7.789411961503828934e+02 2.311073872411426692e+03 2.316676822204236487e+03
7.792028034208161671e+02 2.299377771280745492e+03 2.318805190865428358e+03
7.794644078281389739e+02 2.303183517549294720e+03 2.320932760220325690e+03
7.797260093711047375e+02 2.317394832906253214e+03 2.323059527764188715e+03
7.799876080484673366e+02 2.310895966731660337e+03 2.325185490997097531e+03
7.802492038589807635e+02 2.308558735981399423e+03 2.327310647423973933e+03
7.805107968013985555e+02 2.304610906284428893e+03 2.329434994554557761e+03
7.807723868744748188e+02 2.350707026498685991e+03 2.331558529903433737e+03
7.810339740769636592e+02 2.287745335669553697e+03 2.333681250990004628e+03
7.812955584076185005e+02 2.307608368037335367e+03 2.335803155338504439e+03
7.815571398651942445e+02 2.317277891722966160e+03 2.337924240478009779e+03
7.818187184484442014e+02 2.329189040591581943e+03 2.340044503942414849e+03
7.820802941561230455e+02 2.322462142994810165e+03 2.342163943270456002e+03
7.823418669869848827e+02 2.327787389094381524e+03 2.344282556005700371e+03
7.826034369397840464e+02 2.349473508088930885e+03 2.346400339696538595e+03
7.828650040132745289e+02 2.346788923234775211e+03 2.348517291896198458e+03
7.831265682062111182e+02 2.326777334387018527e+03 2.350633410162753080e+03
7.833881295173478065e+02 2.326944878519488157e+03 2.352748692059085897e+03
7.836496879454394957e+02 2.343852235531290262e+03 2.354863135152932500e+03
7.839112434892404053e+02 2.370174673746222652e+03 2.356976737016847437e+03
7.841727961475052098e+02 2.345303155865775807e+03 2.359089495228229680e+03
7.844343459189884697e+02 2.346712571353781186e+03 2.361201407369302615e+03
7.846958928024448596e+02 2.351321246755225275e+03 2.363312471027124957e+03
7.849574367966290538e+02 2.357525311621669061e+03 2.365422683793591204e+03
7.852189779002958403e+02 2.356256034765594904e+03 2.367532043265425727e+03
7.854805161122004620e+02 2.359923128677667137e+03 2.369640547044190498e+03
7.857420514310972521e+02 2.349979338376273972e+03 2.371748192736276906e+03
7.860035838557411125e+02 2.340496371420467312e+03 2.373854977952903027e+03
7.862651133848875133e+02 2.373181155522488552e+03 2.375960900310132729e+03
7.865266400172910153e+02 2.336136221960931380e+03 2.378065957428850652e+03
7.867881637517069748e+02 2.349511346138752742e+03 2.380170146934781314e+03
7.870496845868904074e+02 2.354493218432176945e+03 2.382273466458478197e+03
7.873112025215965559e+02 2.340918675736451860e+03 2.384375913635324650e+03
7.875727175545803220e+02 2.378869704040792385e+03 2.386477486105535718e+03
7.878342296845975170e+02 2.382423988063971592e+03 2.388578181514166772e+03
7.880957389104032700e+02 2.333713859600004525e+03 2.390677997511091689e+03
7.883572452307527101e+02 2.379267081818235965e+03 2.392776931751019674e+03
7.886187486444013075e+02 2.356029467650704191e+03 2.394874981893491167e+03
7.888802491501049872e+02 2.355937264302982840e+03 2.396972145602880119e+03
7.891417467466191056e+02 2.346341908640647034e+03 2.399068420548381255e+03
7.894032414326989056e+02 2.379350661126834439e+03 2.401163804404025086e+03
7.896647332071003120e+02 2.353419173333278195e+03 2.403258294848667447e+03
7.899262220685791362e+02 2.375746008835889370e+03 2.405351889565994043e+03
7.901877080158909621e+02 2.369922748596390647e+03 2.407444586244517723e+03
7.904491910477914871e+02 2.389875645919374620e+03 2.409536382577576660e+03
7.907106711630366362e+02 2.382352684858779412e+03 2.411627276263337990e+03
7.909721483603825618e+02 2.390220890742621577e+03 2.413717265004800083e+03
7.912336226385848477e+02 2.356068909728430754e+03 2.415806346509772538e+03
7.914950939963994188e+02 2.382502974811166041e+03 2.417894518490897099e+03
7.917565624325826548e+02 2.400416571077653316e+03 2.419981778665645834e+03
7.920180279458907080e+02 2.346745817445085322e+03 2.422068124756310681e+03
7.922794905350793897e+02 2.393317255809627113e+03 2.424153554489997987e+03
7.925409501989051932e+02 2.409099728199094898e+03 2.426238065598648518e+03
7.928024069361242709e+02 2.398949577051230790e+03 2.428321655819013358e+03
7.930638607454930025e+02 2.407903571862185800e+03 2.430404322892675282e+03
7.933253116257675401e+02 2.421836310099029106e+03 2.432486064566028745e+03
7.935867595757043773e+02 2.389347542415247972e+03 2.434566878590289889e+03
7.938482045940602347e+02 2.404651927071461614e+03 2.436646762721491996e+03
7.941096466795914921e+02 2.418094152707290050e+03 2.438725714720491851e+03
7.943710858310543017e+02 2.414868563328944674e+03 2.440803732352947009e+03
7.946325220472059527e+02 2.406365335865741145e+03 2.442880813389353079e+03
7.948939553268027112e+02 2.419431599986241963e+03 2.444956955605002349e+03
7.951553856686012978e+02 2.421036223335675913e+03 2.447032156780007426e+03
7.954168130713586606e+02 2.411531806087738460e+03 2.449106414699298512e+03
7.956782375338315205e+02 2.403133891331573523e+03 2.451179727152607029e+03
7.959396590547771666e+02 2.453642777546646357e+03 2.453252091934487908e+03
7.962010776329518649e+02 2.435945508954290290e+03 2.455323506844294570e+03
7.964624932671127908e+02 2.444058885371827273e+03 2.457393969686191213e+03
7.967239059560172336e+02 2.464419207091806129e+03 2.459463478269160532e+03
7.969853156984221414e+02 2.456260208456245437e+03 2.461532030406976446e+03
7.972467224930848033e+02 2.430636485954589261e+03 2.463599623918235011e+03
7.975081263387620538e+02 2.433972700509349579e+03 2.465666256626318955e+03
7.977695272342112958e+02 2.421044475688466264e+03 2.467731926359428599e+03
7.980309251781901594e+02 2.425360889596405741e+03 2.469796630950563213e+03
7.982923201694554791e+02 2.447256099310905938e+03 2.471860368237514194e+03
7.985537122067651126e+02 2.451675293059649903e+03 2.473923136062888261e+03
7.988151012888761215e+02 2.468254755870288591e+03 2.475984932274074708e+03
7.990764874145462500e+02 2.481553030303030027e+03 2.478045754723273603e+03
7.993378705825329007e+02 2.445831317809185748e+03 2.480105601267471229e+03
7.995992507915941587e+02 2.451601599292920127e+03 2.482164469768455092e+03
7.998606280404868585e+02 2.467829417288308377e+03 2.484222358092801187e+03
8.001220023279695397e+02 2.458292193536247851e+03 2.486279264111884004e+03
